case_id,activity,timestamp,agent
SME-0254,Step0,2024-04-30T00:00:00+00:00,E3
SME-0254,Step1,2024-04-30T10:47:49.571386654+00:00,E4
SME-0254,Step2,2024-04-30T19:14:14.679745439+00:00,E11
SME-0255,Step0,2024-07-08T00:00:00+00:00,E7
SME-0255,Step1,2024-07-08T07:13:57.603780294+00:00,E10
SME-0255,Step2,2024-07-08T14:43:54.440909480+00:00,E5
SME-0256,Step0,2024-09-05T00:00:00+00:00,E4
SME-0256,Step1,2024-09-05T08:55:21.841172973+00:00,E8
SME-0256,Step2,2024-09-05T20:22:42.302387433+00:00,E11
SME-0256,Step3,2024-09-06T04:56:39.889774785+00:00,E5
SME-0256,Step4,2024-09-06T09:07:51.297305568+00:00,E6
SME-0256,Step5,2024-09-06T20:56:59.931047725+00:00,E8
SME-0256,Step6,2024-09-07T03:22:45.648073637+00:00,E5
SME-0257,Step0,2024-02-18T00:00:00+00:00,E6
SME-0257,Step1,2024-02-18T08:50:28.990805101+00:00,E5
SME-0257,Step2,2024-02-18T11:19:57.536993417+00:00,E1
SME-0257,Step3,2024-02-18T12:46:53.428356268+00:00,E10
SME-0257,Step4,2024-02-19T00:46:35.895416344+00:00,E10
SME-0258,Step0,2024-04-23T00:00:00+00:00,E8
SME-0258,Step1,2024-04-23T09:46:10.018114760+00:00,E6
SME-0258,Step2,2024-04-23T17:33:42.447735756+00:00,E6
SME-0258,Step3,2024-04-24T03:31:16.079270841+00:00,E1
SME-0259,Step0,2024-05-12T00:00:00+00:00,E10
SME-0259,Step1,2024-05-12T08:14:15.965820865+00:00,E4
SME-0259,Step2,2024-05-12T09:14:30.937982198+00:00,E6
SME-0259,Step3,2024-05-12T15:59:06.233738700+00:00,E8
SME-0260,Step0,2024-05-19T00:00:00+00:00,E3
SME-0260,Step1,2024-05-19T07:05:42.191480215+00:00,E6
SME-0260,Step2,2024-05-19T10:17:44.411425965+00:00,E1
SME-0260,Step3,2024-05-19T20:50:23.012825154+00:00,E9
SME-0260,Step4,2024-05-20T04:12:23.818512210+00:00,E5
SME-0260,Step5,2024-05-20T06:38:49.426310201+00:00,E11
SME-0260,Step6,2024-05-20T08:22:04.991738322+00:00,E6
SME-0261,Step0,2024-10-19T00:00:00+00:00,E2
SME-0261,Step1,2024-10-19T06:46:41.813841097+00:00,E11
SME-0261,Step2,2024-10-19T08:39:36.079634309+00:00,E9
SME-0261,Step3,2024-10-19T15:52:26.846680672+00:00,E4
SME-0261,Step4,2024-10-19T18:10:40.407198701+00:00,E4
SME-0262,Step0,2024-05-03T00:00:00+00:00,E6
SME-0262,Step1,2024-05-03T03:56:18.164947917+00:00,E2
SME-0262,Step2,2024-05-03T12:42:49.728118994+00:00,E7
SME-0263,Step0,2024-11-26T00:00:00+00:00,E12
SME-0263,Step1,2024-11-26T10:53:17.372391307+00:00,E3
SME-0263,Step2,2024-11-26T19:20:41.605051286+00:00,E9
SME-0264,Step0,2024-08-20T00:00:00+00:00,E11
SME-0264,Step1,2024-08-20T06:46:39.936911361+00:00,E11
SME-0264,Step2,2024-08-20T11:42:13.137745291+00:00,E1
SME-0264,Step3,2024-08-20T23:02:59.867384774+00:00,E5
SME-0264,Step4,2024-08-21T09:38:59.831283564+00:00,E12
SME-0264,Step5,2024-08-21T18:04:56.365641691+00:00,E11
SME-0264,Step6,2024-08-21T23:51:43.729869463+00:00,E10
SME-0265,Step0,2024-04-30T00:00:00+00:00,E2
SME-0265,Step1,2024-04-30T10:59:05.475430642+00:00,E5
SME-0265,Step2,2024-04-30T20:33:41.397484026+00:00,E4
SME-0265,Step3,2024-05-01T00:45:43.060756451+00:00,E4
SME-0265,Step4,2024-05-01T03:44:05.079122772+00:00,E4
SME-0265,Step5,2024-05-01T14:25:48.335968305+00:00,E6
SME-0265,Step6,2024-05-01T22:29:22.161385876+00:00,E6
SME-0266,Step0,2024-10-05T00:00:00+00:00,E5
SME-0266,Step1,2024-10-05T10:11:29.680767887+00:00,E12
SME-0266,Step2,2024-10-05T11:56:38.128612779+00:00,E5
SME-0267,Step0,2024-03-16T00:00:00+00:00,E11
SME-0267,Step1,2024-03-16T06:16:29.884568574+00:00,E5
SME-0267,Step2,2024-03-16T10:33:50.885228442+00:00,E7
SME-0267,Step3,2024-03-16T15:55:10.291356238+00:00,E1
SME-0268,Step0,2024-05-18T00:00:00+00:00,E7
SME-0268,Step1,2024-05-18T02:47:46.023801136+00:00,E4
SME-0268,Step2,2024-05-18T13:45:40.557052159+00:00,E6
SME-0268,Step3,2024-05-18T21:27:07.511750943+00:00,E9
SME-0268,Step4,2024-05-19T04:08:48.423090827+00:00,E2
SME-0268,Step5,2024-05-19T06:44:39.596168525+00:00,E7
SME-0268,Step6,2024-05-19T14:28:21.909129579+00:00,E5
SME-0269,Step0,2024-12-03T00:00:00+00:00,E7
SME-0269,Step1,2024-12-03T08:49:17.767439640+00:00,E4
SME-0269,Step2,2024-12-03T15:30:35.838456544+00:00,E7
SME-0269,Step3,2024-12-03T17:24:32.007201419+00:00,E7
SME-0269,Step4,2024-12-03T18:47:04.419727960+00:00,E2
SME-0269,Step5,2024-12-04T00:43:00.164807422+00:00,E4
SME-0269,Step6,2024-12-04T05:32:46.818933289+00:00,E1
SME-0270,Step0,2024-09-18T00:00:00+00:00,E4
SME-0270,Step1,2024-09-18T08:54:39.232278091+00:00,E7
SME-0270,Step2,2024-09-18T13:16:25.062889010+00:00,E2
SME-0270,Step3,2024-09-18T21:47:47.403770720+00:00,E5
SME-0270,Step4,2024-09-19T05:52:16.495474611+00:00,E10
SME-0271,Step0,2024-01-06T00:00:00+00:00,E2
SME-0271,Step1,2024-01-06T10:11:35.395246507+00:00,E9
SME-0271,Step2,2024-01-06T13:30:20.200652799+00:00,E8
SME-0271,Step3,2024-01-07T01:13:07.601895072+00:00,E4
SME-0271,Step4,2024-01-07T11:20:47.099585171+00:00,E8
SME-0271,Step5,2024-01-07T18:06:21.471068304+00:00,E4
SME-0272,Step0,2024-07-06T00:00:00+00:00,E8
SME-0272,Step1,2024-07-06T04:09:05.047839957+00:00,E10
SME-0272,Step2,2024-07-06T08:16:09.885584148+00:00,E8
SME-0272,Step3,2024-07-06T11:14:59.500236506+00:00,E6
SME-0272,Step4,2024-07-06T19:42:49.186037178+00:00,E4
SME-0272,Step5,2024-07-07T02:37:23.628259837+00:00,E11
SME-0272,Step6,2024-07-07T06:19:43.939416159+00:00,E5
SME-0273,Step0,2024-03-05T00:00:00+00:00,E12
SME-0273,Step1,2024-03-05T08:42:56.159636938+00:00,E10
SME-0273,Step2,2024-03-05T13:25:25.206414428+00:00,E5
SME-0273,Step3,2024-03-05T18:22:36.655462283+00:00,E11
SME-0274,Step0,2024-01-04T00:00:00+00:00,E3
SME-0274,Step1,2024-01-04T10:43:33.084765029+00:00,E1
SME-0274,Step2,2024-01-04T20:47:55.635527167+00:00,E6
SME-0274,Step3,2024-01-05T01:47:51.026516418+00:00,E1
SME-0274,Step4,2024-01-05T11:27:55.204884030+00:00,E10
SME-0274,Step5,2024-01-05T22:56:57.086707301+00:00,E3
SME-0274,Step6,2024-01-06T01:31:32.440766475+00:00,E8
SME-0275,Step0,2024-10-17T00:00:00+00:00,E12
SME-0275,Step1,2024-10-17T11:13:05.043440369+00:00,E8
SME-0275,Step2,2024-10-17T12:40:49.935958225+00:00,E1
SME-0275,Step3,2024-10-17T17:52:37.778185901+00:00,E7
SME-0276,Step0,2024-06-15T00:00:00+00:00,E4
SME-0276,Step1,2024-06-15T05:00:54.406353823+00:00,E8
SME-0276,Step2,2024-06-15T13:07:44.655391080+00:00,E11
SME-0276,Step3,2024-06-15T22:39:35.821241397+00:00,E5
SME-0276,Step4,2024-06-16T00:35:19.656398585+00:00,E9
SME-0276,Step5,2024-06-16T04:12:07.236144700+00:00,E2
SME-0276,Step6,2024-06-16T07:52:30.107758897+00:00,E9
SME-0277,Step0,2024-12-25T00:00:00+00:00,E11
SME-0277,Step1,2024-12-25T10:58:14.301365062+00:00,E8
SME-0277,Step2,2024-12-25T13:00:23.600180657+00:00,E2
SME-0278,Step0,2024-09-28T00:00:00+00:00,E11
SME-0278,Step1,2024-09-28T10:37:29.059240662+00:00,E1
SME-0278,Step2,2024-09-28T19:48:49.116138991+00:00,E9
SME-0279,Step0,2024-04-09T00:00:00+00:00,E2
SME-0279,Step1,2024-04-09T02:24:12.770616963+00:00,E9
SME-0279,Step2,2024-04-09T09:01:55.186363426+00:00,E5
SME-0279,Step3,2024-04-09T17:07:50.153753516+00:00,E12
SME-0279,Step4,2024-04-09T19:38:24.712506069+00:00,E12
SME-0279,Step5,2024-04-10T05:37:53.994138699+00:00,E1
SME-0279,Step6,2024-04-10T07:05:36.337532353+00:00,E11
SME-0280,Step0,2024-07-16T00:00:00+00:00,E3
SME-0280,Step1,2024-07-16T08:18:59.929509070+00:00,E10
SME-0280,Step2,2024-07-16T17:41:47.809685436+00:00,E12
SME-0281,Step0,2024-02-02T00:00:00+00:00,E3
SME-0281,Step1,2024-02-02T06:53:23.701380171+00:00,E12
SME-0281,Step2,2024-02-02T18:38:14.226385582+00:00,E6
SME-0281,Step3,2024-02-03T05:49:59.626381190+00:00,E9
SME-0281,Step4,2024-02-03T11:20:50.251368141+00:00,E1
SME-0281,Step5,2024-02-03T18:14:24.728701051+00:00,E12
SME-0281,Step6,2024-02-03T19:45:54.594159026+00:00,E4
SME-0282,Step0,2024-01-07T00:00:00+00:00,E3
SME-0282,Step1,2024-01-07T03:44:36.105874785+00:00,E5
SME-0282,Step2,2024-01-07T14:56:37.735394463+00:00,E10
SME-0282,Step3,2024-01-07T18:28:38.201731229+00:00,E6
SME-0283,Step0,2024-01-30T00:00:00+00:00,E8
SME-0283,Step1,2024-01-30T06:31:55.198085680+00:00,E1
SME-0283,Step2,2024-01-30T08:35:52.111016232+00:00,E5
SME-0283,Step3,2024-01-30T10:01:21.856287522+00:00,E6
SME-0283,Step4,2024-01-30T12:40:25.137065651+00:00,E4
SME-0283,Step5,2024-01-30T14:34:52.246589654+00:00,E7
SME-0284,Step0,2024-04-03T00:00:00+00:00,E8
SME-0284,Step1,2024-04-03T03:30:49.884189072+00:00,E11
SME-0284,Step2,2024-04-03T07:33:49.639051884+00:00,E1
SME-0284,Step3,2024-04-03T11:42:48.591416632+00:00,E5
SME-0284,Step4,2024-04-03T17:28:38.742695145+00:00,E10
SME-0284,Step5,2024-04-04T03:22:51.984443814+00:00,E12
SME-0285,Step0,2024-02-24T00:00:00+00:00,E1
SME-0285,Step1,2024-02-24T08:24:00.388441791+00:00,E1
SME-0285,Step2,2024-02-24T13:42:57.307687227+00:00,E8
SME-0285,Step3,2024-02-25T01:06:28.986259704+00:00,E9
SME-0285,Step4,2024-02-25T06:10:58.021682951+00:00,E3
SME-0286,Step0,2024-02-15T00:00:00+00:00,E10
SME-0286,Step1,2024-02-15T08:35:52.376766156+00:00,E2
SME-0286,Step2,2024-02-15T16:11:49.667534654+00:00,E10
SME-0286,Step3,2024-02-15T21:50:42.759975978+00:00,E9
SME-0287,Step0,2024-03-23T00:00:00+00:00,E10
SME-0287,Step1,2024-03-23T11:17:30.933551775+00:00,E5
SME-0287,Step2,2024-03-23T13:14:23.664898109+00:00,E9
SME-0287,Step3,2024-03-23T19:02:09.253372973+00:00,E6
SME-0287,Step4,2024-03-23T22:06:17.797260406+00:00,E1
SME-0288,Step0,2024-07-15T00:00:00+00:00,E12
SME-0288,Step1,2024-07-15T04:43:40.039410635+00:00,E1
SME-0288,Step2,2024-07-15T11:01:19.895224552+00:00,E12
SME-0288,Step3,2024-07-15T18:03:17.659261549+00:00,E6
SME-0288,Step4,2024-07-15T23:21:20.472414577+00:00,E8
SME-0288,Step5,2024-07-16T00:44:06.103244829+00:00,E9
SME-0289,Step0,2024-05-03T00:00:00+00:00,E7
SME-0289,Step1,2024-05-03T01:55:34.435889674+00:00,E7
SME-0289,Step2,2024-05-03T07:24:01.832959265+00:00,E11
SME-0289,Step3,2024-05-03T17:32:01.859528315+00:00,E4
SME-0289,Step4,2024-05-04T02:39:18.871975375+00:00,E11
SME-0290,Step0,2024-09-16T00:00:00+00:00,E5
SME-0290,Step1,2024-09-16T08:56:39.650934975+00:00,E12
SME-0290,Step2,2024-09-16T13:48:56.457555419+00:00,E11
SME-0290,Step3,2024-09-16T21:37:35.931182682+00:00,E11
SME-0290,Step4,2024-09-17T08:07:36.412602491+00:00,E7
SME-0291,Step0,2024-07-19T00:00:00+00:00,E4
SME-0291,Step1,2024-07-19T04:45:11.746897626+00:00,E1
SME-0291,Step2,2024-07-19T11:25:32.941379059+00:00,E12
SME-0291,Step3,2024-07-19T12:35:22.208814704+00:00,E1
SME-0291,Step4,2024-07-19T19:31:12.998312675+00:00,E8
SME-0291,Step5,2024-07-19T23:35:10.018071115+00:00,E5
SME-0292,Step0,2024-04-22T00:00:00+00:00,E9
SME-0292,Step1,2024-04-22T10:58:11.701517228+00:00,E9
SME-0292,Step2,2024-04-22T19:48:09.864645811+00:00,E6
SME-0292,Step3,2024-04-22T22:46:37.788112037+00:00,E6
SME-0292,Step4,2024-04-23T01:13:45.040380595+00:00,E1
SME-0292,Step5,2024-04-23T10:59:05.825966523+00:00,E8
SME-0292,Step6,2024-04-23T13:31:00.977591552+00:00,E6
SME-0293,Step0,2024-10-02T00:00:00+00:00,E6
SME-0293,Step1,2024-10-02T10:30:55.956197023+00:00,E11
SME-0293,Step2,2024-10-02T19:32:03.725464164+00:00,E3
SME-0293,Step3,2024-10-03T06:13:52.193852410+00:00,E5
SME-0294,Step0,2024-12-30T00:00:00+00:00,E10
SME-0294,Step1,2024-12-30T01:44:54.669686087+00:00,E10
SME-0294,Step2,2024-12-30T05:50:14.177662293+00:00,E5
SME-0294,Step3,2024-12-30T14:46:51.725948198+00:00,E2
SME-0294,Step4,2024-12-30T21:46:45.666479747+00:00,E2
SME-0294,Step5,2024-12-31T05:25:50.597314516+00:00,E6
SME-0295,Step0,2024-03-03T00:00:00+00:00,E7
SME-0295,Step1,2024-03-03T09:20:38.620677837+00:00,E5
SME-0295,Step2,2024-03-03T19:24:24.995915762+00:00,E6
SME-0295,Step3,2024-03-04T00:16:37.970146221+00:00,E6
SME-0296,Step0,2024-05-27T00:00:00+00:00,E9
SME-0296,Step1,2024-05-27T01:46:33.975026985+00:00,E10
SME-0296,Step2,2024-05-27T09:11:57.069739352+00:00,E12
SME-0296,Step3,2024-05-27T19:27:45.988352832+00:00,E6
SME-0296,Step4,2024-05-28T01:42:27.309669340+00:00,E7
SME-0296,Step5,2024-05-28T05:59:10.202412459+00:00,E6
SME-0297,Step0,2024-12-03T00:00:00+00:00,E10
SME-0297,Step1,2024-12-03T08:23:18.416458100+00:00,E2
SME-0297,Step2,2024-12-03T17:58:37.877977593+00:00,E7
SME-0298,Step0,2024-09-30T00:00:00+00:00,E8
SME-0298,Step1,2024-09-30T06:17:48.165248677+00:00,E5
SME-0298,Step2,2024-09-30T16:18:49.769358137+00:00,E10
SME-0298,Step3,2024-09-30T20:01:34.475570225+00:00,E3
SME-0299,Step0,2024-08-07T00:00:00+00:00,E8
SME-0299,Step1,2024-08-07T02:44:54.515040719+00:00,E4
SME-0299,Step2,2024-08-07T05:18:58.977383341+00:00,E2
SME-0299,Step3,2024-08-07T10:05:44.850816633+00:00,E10
SME-0300,Step0,2024-09-17T00:00:00+00:00,E11
SME-0300,Step1,2024-09-17T01:00:13.043837161+00:00,E4
SME-0300,Step2,2024-09-17T04:50:20.776393369+00:00,E7
SME-0301,Step0,2024-01-11T00:00:00+00:00,E3
SME-0301,Step1,2024-01-11T07:07:10.110879873+00:00,E5
SME-0301,Step2,2024-01-11T08:52:13.544591353+00:00,E3
SME-0301,Step3,2024-01-11T12:40:26.253635426+00:00,E1
SME-0301,Step4,2024-01-11T19:28:16.329650729+00:00,E8
SME-0301,Step5,2024-01-11T23:48:59.563467610+00:00,E6
SME-0302,Step0,2024-01-11T00:00:00+00:00,E5
SME-0302,Step1,2024-01-11T02:03:45.902186166+00:00,E11
SME-0302,Step2,2024-01-11T04:38:01.653511035+00:00,E7
SME-0302,Step3,2024-01-11T08:15:21.090377047+00:00,E1
SME-0303,Step0,2024-01-01T00:00:00+00:00,E7
SME-0303,Step1,2024-01-01T10:53:57.287026037+00:00,E7
SME-0303,Step2,2024-01-01T21:57:02.747510010+00:00,E9
SME-0303,Step3,2024-01-02T05:33:55.694196420+00:00,E6
SME-0303,Step4,2024-01-02T11:44:46.976876406+00:00,E1
SME-0303,Step5,2024-01-02T19:43:25.923280904+00:00,E9
SME-0304,Step0,2024-11-24T00:00:00+00:00,E11
SME-0304,Step1,2024-11-24T01:51:52.364736874+00:00,E1
SME-0304,Step2,2024-11-24T13:20:46.371922510+00:00,E3
SME-0304,Step3,2024-11-24T17:47:36.909597423+00:00,E8
SME-0304,Step4,2024-11-24T23:16:37.257866215+00:00,E3
SME-0304,Step5,2024-11-25T03:32:24.810964687+00:00,E5
SME-0305,Step0,2024-12-27T00:00:00+00:00,E6
SME-0305,Step1,2024-12-27T01:29:03.913289818+00:00,E10
SME-0305,Step2,2024-12-27T10:13:43.912277995+00:00,E10
SME-0306,Step0,2024-11-05T00:00:00+00:00,E11
SME-0306,Step1,2024-11-05T08:46:35.814899922+00:00,E5
SME-0306,Step2,2024-11-05T11:16:34.170855645+00:00,E6
SME-0306,Step3,2024-11-05T19:15:01.573850260+00:00,E3
SME-0306,Step4,2024-11-06T02:11:23.386623629+00:00,E7
SME-0306,Step5,2024-11-06T09:58:21.180497066+00:00,E6
SME-0307,Step0,2024-04-12T00:00:00+00:00,E12
SME-0307,Step1,2024-04-12T07:17:00.562287647+00:00,E9
SME-0307,Step2,2024-04-12T17:23:38.476212319+00:00,E2
SME-0307,Step3,2024-04-13T02:15:50.713052502+00:00,E8
SME-0307,Step4,2024-04-13T05:29:03.517221249+00:00,E1
SME-0307,Step5,2024-04-13T06:31:32.493545243+00:00,E5
SME-0307,Step6,2024-04-13T11:16:41.387614795+00:00,E4
SME-0308,Step0,2024-10-31T00:00:00+00:00,E4
SME-0308,Step1,2024-10-31T06:26:20.746570536+00:00,E7
SME-0308,Step2,2024-10-31T10:34:29.599942653+00:00,E6
SME-0308,Step3,2024-10-31T13:45:08.610023365+00:00,E11
SME-0308,Step4,2024-10-31T23:19:20.499349732+00:00,E12
SME-0308,Step5,2024-11-01T03:47:23.854438149+00:00,E11
SME-0308,Step6,2024-11-01T12:15:06.680739565+00:00,E7
SME-0309,Step0,2024-10-16T00:00:00+00:00,E12
SME-0309,Step1,2024-10-16T03:59:12.005017515+00:00,E3
SME-0309,Step2,2024-10-16T08:36:20.983381687+00:00,E1
SME-0310,Step0,2024-04-07T00:00:00+00:00,E9
SME-0310,Step1,2024-04-07T04:57:02.091810808+00:00,E4
SME-0310,Step2,2024-04-07T12:24:22.386695434+00:00,E9
SME-0310,Step3,2024-04-07T22:22:55.289368668+00:00,E1
SME-0311,Step0,2024-06-15T00:00:00+00:00,E10
SME-0311,Step1,2024-06-15T01:32:43.997187212+00:00,E7
SME-0311,Step2,2024-06-15T05:34:42.395615055+00:00,E2
SME-0311,Step3,2024-06-15T08:52:03.517687033+00:00,E5
SME-0311,Step4,2024-06-15T18:58:48.416314884+00:00,E3
SME-0311,Step5,2024-06-16T04:29:54.979104930+00:00,E8
SME-0312,Step0,2024-04-21T00:00:00+00:00,E8
SME-0312,Step1,2024-04-21T05:56:37.316622212+00:00,E5
SME-0312,Step2,2024-04-21T17:49:30.348995685+00:00,E5
SME-0312,Step3,2024-04-21T23:19:14.639670066+00:00,E2
SME-0313,Step0,2024-01-15T00:00:00+00:00,E7
SME-0313,Step1,2024-01-15T09:19:36.374108682+00:00,E5
SME-0313,Step2,2024-01-15T18:34:39.711732567+00:00,E1
SME-0313,Step3,2024-01-16T05:36:06.292881830+00:00,E12
SME-0314,Step0,2024-07-24T00:00:00+00:00,E5
SME-0314,Step1,2024-07-24T03:08:15.782621427+00:00,E2
SME-0314,Step2,2024-07-24T12:53:15.974148403+00:00,E12
SME-0315,Step0,2024-08-04T00:00:00+00:00,E4
SME-0315,Step1,2024-08-04T10:57:49.486081209+00:00,E3
SME-0315,Step2,2024-08-04T18:09:24.870446630+00:00,E1
SME-0315,Step3,2024-08-05T02:24:36.332597682+00:00,E10
SME-0316,Step0,2024-07-17T00:00:00+00:00,E2
SME-0316,Step1,2024-07-17T08:44:15.288144894+00:00,E9
SME-0316,Step2,2024-07-17T11:51:35.584963081+00:00,E11
SME-0316,Step3,2024-07-17T17:42:05.465467379+00:00,E6
SME-0317,Step0,2024-01-08T00:00:00+00:00,E3
SME-0317,Step1,2024-01-08T06:26:47.176601026+00:00,E7
SME-0317,Step2,2024-01-08T15:18:02.122880452+00:00,E11
SME-0317,Step3,2024-01-08T20:05:43.717807423+00:00,E11
SME-0317,Step4,2024-01-09T01:18:13.931340627+00:00,E4
SME-0317,Step5,2024-01-09T06:11:54.505430192+00:00,E6
SME-0317,Step6,2024-01-09T13:49:26.913571243+00:00,E10
SME-0318,Step0,2024-10-16T00:00:00+00:00,E12
SME-0318,Step1,2024-10-16T09:58:19.280540391+00:00,E6
SME-0318,Step2,2024-10-16T15:15:38.538984257+00:00,E7
SME-0318,Step3,2024-10-17T01:39:59.394329154+00:00,E7
SME-0318,Step4,2024-10-17T03:18:14.175299104+00:00,E6
SME-0318,Step5,2024-10-17T12:53:52.494017533+00:00,E5
SME-0319,Step0,2024-02-13T00:00:00+00:00,E4
SME-0319,Step1,2024-02-13T10:49:40.798921840+00:00,E8
SME-0319,Step2,2024-02-13T20:53:00.109817086+00:00,E7
SME-0320,Step0,2024-02-11T00:00:00+00:00,E8
SME-0320,Step1,2024-02-11T11:31:34.671498020+00:00,E7
SME-0320,Step2,2024-02-11T16:49:40.805953831+00:00,E1
SME-0320,Step3,2024-02-11T21:49:40.059273171+00:00,E5
SME-0320,Step4,2024-02-12T06:34:48.521321786+00:00,E5
SME-0320,Step5,2024-02-12T12:24:47.357996354+00:00,E7
SME-0321,Step0,2024-06-07T00:00:00+00:00,E4
SME-0321,Step1,2024-06-07T07:50:39.096682865+00:00,E6
SME-0321,Step2,2024-06-07T19:37:20.883825332+00:00,E3
SME-0321,Step3,2024-06-07T22:17:49.818507903+00:00,E4
SME-0321,Step4,2024-06-08T10:12:54.819855209+00:00,E6
SME-0322,Step0,2024-05-22T00:00:00+00:00,E1
SME-0322,Step1,2024-05-22T06:07:07.480052424+00:00,E1
SME-0322,Step2,2024-05-22T16:36:40.192952561+00:00,E9
SME-0322,Step3,2024-05-22T19:36:35.195804467+00:00,E7
SME-0322,Step4,2024-05-23T03:46:51.350298272+00:00,E3
SME-0322,Step5,2024-05-23T10:39:51.303715945+00:00,E7
SME-0322,Step6,2024-05-23T19:55:41.080734391+00:00,E5
SME-0323,Step0,2024-06-21T00:00:00+00:00,E10
SME-0323,Step1,2024-06-21T09:40:42.789766172+00:00,E2
SME-0323,Step2,2024-06-21T11:58:37.110047234+00:00,E11
SME-0324,Step0,2024-07-20T00:00:00+00:00,E11
SME-0324,Step1,2024-07-20T09:12:01.535143283+00:00,E7
SME-0324,Step2,2024-07-20T19:40:39.162401834+00:00,E6
SME-0324,Step3,2024-07-21T05:53:08.976302795+00:00,E10
SME-0324,Step4,2024-07-21T15:49:17.398449422+00:00,E5
SME-0325,Step0,2024-02-13T00:00:00+00:00,E6
SME-0325,Step1,2024-02-13T05:35:58.946994071+00:00,E4
SME-0325,Step2,2024-02-13T08:58:13.423874252+00:00,E11
SME-0325,Step3,2024-02-13T19:20:55.683529467+00:00,E11
SME-0325,Step4,2024-02-14T00:01:03.191235856+00:00,E3
SME-0325,Step5,2024-02-14T07:42:29.268231337+00:00,E12
SME-0325,Step6,2024-02-14T11:05:53.767992143+00:00,E10
SME-0326,Step0,2024-06-02T00:00:00+00:00,E10
SME-0326,Step1,2024-06-02T09:35:06.724014989+00:00,E8
SME-0326,Step2,2024-06-02T11:12:53.902109058+00:00,E5
SME-0326,Step3,2024-06-02T13:44:14.866288990+00:00,E11
SME-0326,Step4,2024-06-03T01:19:28.176968823+00:00,E7
SME-0326,Step5,2024-06-03T06:13:26.210907746+00:00,E10
SME-0326,Step6,2024-06-03T17:47:57.171133727+00:00,E9
SME-0327,Step0,2024-02-06T00:00:00+00:00,E10
SME-0327,Step1,2024-02-06T01:58:23.213063980+00:00,E5
SME-0327,Step2,2024-02-06T08:46:36.043659056+00:00,E12
SME-0327,Step3,2024-02-06T17:25:36.696789251+00:00,E12
SME-0328,Step0,2024-03-17T00:00:00+00:00,E11
SME-0328,Step1,2024-03-17T09:22:26.866379492+00:00,E9
SME-0328,Step2,2024-03-17T12:05:36.975621218+00:00,E4
SME-0328,Step3,2024-03-17T17:20:35.103580388+00:00,E4
SME-0328,Step4,2024-03-17T21:01:16.869370838+00:00,E8
SME-0328,Step5,2024-03-18T04:46:42.703518912+00:00,E1
SME-0329,Step0,2024-03-14T00:00:00+00:00,E12
SME-0329,Step1,2024-03-14T03:04:50.206760759+00:00,E9
SME-0329,Step2,2024-03-14T14:14:06.389680012+00:00,E10
SME-0329,Step3,2024-03-14T21:04:08.757750546+00:00,E1
SME-0329,Step4,2024-03-15T05:01:54.867025768+00:00,E5
SME-0330,Step0,2024-07-19T00:00:00+00:00,E10
SME-0330,Step1,2024-07-19T09:14:53.552477067+00:00,E4
SME-0330,Step2,2024-07-19T11:48:15.781495331+00:00,E7
SME-0331,Step0,2024-12-04T00:00:00+00:00,E9
SME-0331,Step1,2024-12-04T04:13:48.331326141+00:00,E6
SME-0331,Step2,2024-12-04T14:34:30.027563884+00:00,E5
SME-0331,Step3,2024-12-04T22:15:08.200637241+00:00,E8
SME-0331,Step4,2024-12-05T03:26:44.570883695+00:00,E10
SME-0331,Step5,2024-12-05T06:06:11.731143445+00:00,E8
SME-0332,Step0,2024-07-03T00:00:00+00:00,E6
SME-0332,Step1,2024-07-03T05:26:08.462271438+00:00,E2
SME-0332,Step2,2024-07-03T08:00:46.619714466+00:00,E12
SME-0332,Step3,2024-07-03T10:38:38.422133534+00:00,E5
SME-0332,Step4,2024-07-03T12:24:01.192898967+00:00,E12
SME-0332,Step5,2024-07-03T14:45:46.818048152+00:00,E12
SME-0333,Step0,2024-12-18T00:00:00+00:00,E9
SME-0333,Step1,2024-12-18T07:41:42.946276747+00:00,E8
SME-0333,Step2,2024-12-18T13:30:51.596091374+00:00,E2
SME-0333,Step3,2024-12-18T15:55:33.676832804+00:00,E9
SME-0334,Step0,2024-03-31T00:00:00+00:00,E1
SME-0334,Step1,2024-03-31T04:18:20.933765270+00:00,E3
SME-0334,Step2,2024-03-31T14:03:01.761155770+00:00,E11
SME-0335,Step0,2024-10-27T00:00:00+00:00,E6
SME-0335,Step1,2024-10-27T09:32:10.214918556+00:00,E2
SME-0335,Step2,2024-10-27T11:04:30.709199448+00:00,E6
SME-0336,Step0,2024-01-15T00:00:00+00:00,E8
SME-0336,Step1,2024-01-15T04:19:23.622488456+00:00,E6
SME-0336,Step2,2024-01-15T15:03:01.057136642+00:00,E8
SME-0336,Step3,2024-01-15T21:12:56.136611508+00:00,E8
SME-0337,Step0,2024-03-22T00:00:00+00:00,E1
SME-0337,Step1,2024-03-22T09:03:13.018342963+00:00,E6
SME-0337,Step2,2024-03-22T16:01:09.095588005+00:00,E3
SME-0337,Step3,2024-03-22T22:00:10.617903126+00:00,E10
SME-0337,Step4,2024-03-23T03:49:42.632908405+00:00,E8
SME-0338,Step0,2024-03-17T00:00:00+00:00,E4
SME-0338,Step1,2024-03-17T04:59:56.392022135+00:00,E4
SME-0338,Step2,2024-03-17T16:42:09.288812219+00:00,E3
SME-0339,Step0,2024-07-20T00:00:00+00:00,E9
